transcript_id	gene_id	gene_name
ENST00000384963	ENSG00000207696	MIR659
ENST00000412331	ENSG00000100129	EIF3L
ENST00000624234	ENSG00000100129	EIF3L
ENST00000439997	ENSG00000100129	EIF3L
ENST00000476955	ENSG00000100129	EIF3L
ENST00000381683	ENSG00000100129	EIF3L
ENST00000414316	ENSG00000100129	EIF3L
ENST00000436452	ENSG00000100129	EIF3L
ENST00000477256	ENSG00000100129	EIF3L
ENST00000406934	ENSG00000100129	EIF3L
ENST00000451427	ENSG00000100129	EIF3L
ENST00000464790	ENSG00000100129	EIF3L
ENST00000482600	ENSG00000100129	EIF3L
ENST00000450376	ENSG00000100129	EIF3L
ENST00000460638	ENSG00000100129	EIF3L
ENST00000623726	ENSG00000279738	RP5-1014D13.2
ENST00000384498	ENSG00000207227	RNU6-900P
ENST00000445494	ENSG00000100139	MICALL1
ENST00000215957	ENSG00000100139	MICALL1
ENST00000489812	ENSG00000100139	MICALL1
ENST00000454685	ENSG00000100139	MICALL1
ENST00000402631	ENSG00000100139	MICALL1
ENST00000424008	ENSG00000100139	MICALL1
ENST00000624344	ENSG00000278948	RP5-1039K5.12
ENST00000619227	ENSG00000128346	C22orf23
ENST00000403305	ENSG00000128346	C22orf23
ENST00000249079	ENSG00000128346	C22orf23
ENST00000403026	ENSG00000128346	C22orf23
ENST00000418863	ENSG00000128346	C22orf23
ENST00000422191	ENSG00000128346	C22orf23
ENST00000623111	ENSG00000279010	MIR4534
ENST00000611508	ENSG00000279010	MIR4534
ENST00000578108	ENSG00000279010	MIR4534
ENST00000609976	ENSG00000272582	RP5-1039K5.17
ENST00000484894	ENSG00000100142	POLR2F
ENST00000442738	ENSG00000100142	POLR2F
ENST00000460648	ENSG00000100142	POLR2F
ENST00000407936	ENSG00000100142	POLR2F
ENST00000488684	ENSG00000100142	POLR2F
ENST00000492213	ENSG00000100142	POLR2F
ENST00000483713	ENSG00000100142	POLR2F
ENST00000443002	ENSG00000100142	POLR2F
ENST00000606538	ENSG00000100142	POLR2F
ENST00000405557	ENSG00000100142	POLR2F
ENST00000470701	ENSG00000100142	POLR2F
ENST00000333418	ENSG00000100142	POLR2F
ENST00000427034	ENSG00000100142	POLR2F
ENST00000608713	ENSG00000100142	POLR2F
ENST00000446929	ENSG00000100146	SOX10
ENST00000396884	ENSG00000100146	SOX10
ENST00000360880	ENSG00000100146	SOX10
ENST00000427770	ENSG00000100146	SOX10
ENST00000470555	ENSG00000100146	SOX10
ENST00000410099	ENSG00000222044	RP5-1039K5.16
ENST00000609265	ENSG00000273214	RP5-1039K5.18
ENST00000445628	ENSG00000100151	PICK1
ENST00000404072	ENSG00000100151	PICK1
ENST00000424694	ENSG00000100151	PICK1
ENST00000484021	ENSG00000100151	PICK1
ENST00000437453	ENSG00000100151	PICK1
ENST00000476157	ENSG00000100151	PICK1
ENST00000468288	ENSG00000100151	PICK1
ENST00000426258	ENSG00000100151	PICK1
ENST00000469819	ENSG00000100151	PICK1
ENST00000356976	ENSG00000100151	PICK1
ENST00000466374	ENSG00000100151	PICK1
ENST00000435166	ENSG00000100151	PICK1
ENST00000432756	ENSG00000100151	PICK1
ENST00000472724	ENSG00000100151	PICK1
ENST00000494434	ENSG00000100151	PICK1
ENST00000445483	ENSG00000233739	RP5-1039K5.13
ENST00000320521	ENSG00000100156	SLC16A8
ENST00000469516	ENSG00000100156	SLC16A8
ENST00000427592	ENSG00000100156	SLC16A8
ENST00000381669	ENSG00000128298	BAIAP2L2
ENST00000332536	ENSG00000128298	BAIAP2L2
ENST00000428572	ENSG00000128298	BAIAP2L2
ENST00000609162	ENSG00000272720	CTA-228A9.3
ENST00000332509	ENSG00000184381	PLA2G6
ENST00000335539	ENSG00000184381	PLA2G6
ENST00000402064	ENSG00000184381	PLA2G6
ENST00000463287	ENSG00000184381	PLA2G6
ENST00000496409	ENSG00000184381	PLA2G6
ENST00000454670	ENSG00000184381	PLA2G6
ENST00000448094	ENSG00000184381	PLA2G6
ENST00000491986	ENSG00000184381	PLA2G6
ENST00000490473	ENSG00000184381	PLA2G6
ENST00000471636	ENSG00000184381	PLA2G6
ENST00000452794	ENSG00000184381	PLA2G6
ENST00000480154	ENSG00000184381	PLA2G6
ENST00000427114	ENSG00000184381	PLA2G6
ENST00000427453	ENSG00000184381	PLA2G6
ENST00000452542	ENSG00000184381	PLA2G6
ENST00000498338	ENSG00000184381	PLA2G6
ENST00000430886	ENSG00000184381	PLA2G6
ENST00000479641	ENSG00000184381	PLA2G6
ENST00000436218	ENSG00000184381	PLA2G6
ENST00000445591	ENSG00000184381	PLA2G6
ENST00000452972	ENSG00000184381	PLA2G6
ENST00000447598	ENSG00000184381	PLA2G6
ENST00000435484	ENSG00000184381	PLA2G6
ENST00000417303	ENSG00000184381	PLA2G6
ENST00000455341	ENSG00000184381	PLA2G6
ENST00000420435	ENSG00000184381	PLA2G6
ENST00000426674	ENSG00000184381	PLA2G6
ENST00000594306	ENSG00000184381	PLA2G6
ENST00000624072	ENSG00000279080	CTA-228A9.4
ENST00000624676	ENSG00000185022	MAFF
ENST00000338483	ENSG00000185022	MAFF
ENST00000538999	ENSG00000185022	MAFF
ENST00000538320	ENSG00000185022	MAFF
ENST00000441709	ENSG00000185022	MAFF
ENST00000417948	ENSG00000185022	MAFF
ENST00000426621	ENSG00000185022	MAFF
ENST00000407965	ENSG00000185022	MAFF
ENST00000361906	ENSG00000198792	TMEM184B
ENST00000633056	ENSG00000198792	TMEM184B
ENST00000436674	ENSG00000198792	TMEM184B
ENST00000361684	ENSG00000198792	TMEM184B
ENST00000504337	ENSG00000198792	TMEM184B
ENST00000633438	ENSG00000198792	TMEM184B
ENST00000464059	ENSG00000198792	TMEM184B
ENST00000403210	ENSG00000198792	TMEM184B
ENST00000488844	ENSG00000198792	TMEM184B
ENST00000474416	ENSG00000198792	TMEM184B
ENST00000457534	ENSG00000198792	TMEM184B
ENST00000411679	ENSG00000198792	TMEM184B
ENST00000466117	ENSG00000198792	TMEM184B
ENST00000420172	ENSG00000235246	RP1-5O6.5
ENST00000478699	ENSG00000241693	RN7SL704P
ENST00000622344	ENSG00000277385	Metazoa_SRP
ENST00000359867	ENSG00000213923	CSNK1E
ENST00000396832	ENSG00000213923	CSNK1E
ENST00000400206	ENSG00000213923	CSNK1E
ENST00000366216	ENSG00000213923	CSNK1E
ENST00000431632	ENSG00000213923	CSNK1E
ENST00000495232	ENSG00000213923	CSNK1E
ENST00000403904	ENSG00000213923	CSNK1E
ENST00000431611	ENSG00000213923	CSNK1E
ENST00000494610	ENSG00000213923	CSNK1E
ENST00000413574	ENSG00000213923	CSNK1E
ENST00000405675	ENSG00000213923	CSNK1E
ENST00000498529	ENSG00000213923	CSNK1E
ENST00000442216	ENSG00000213923	CSNK1E
ENST00000451964	ENSG00000213923	CSNK1E
ENST00000612795	ENSG00000213923	CSNK1E
ENST00000430335	ENSG00000213923	CSNK1E
ENST00000428294	ENSG00000244627	RP3-449O17.1
ENST00000428606	ENSG00000244627	RP3-449O17.1
ENST00000407491	ENSG00000244627	RP3-449O17.1
ENST00000443042	ENSG00000244627	RP3-449O17.1
ENST00000457665	ENSG00000244627	RP3-449O17.1
ENST00000381645	ENSG00000244627	RP3-449O17.1
ENST00000443658	ENSG00000244627	RP3-449O17.1
ENST00000381646	ENSG00000244627	RP3-449O17.1
ENST00000455209	ENSG00000244627	RP3-449O17.1
ENST00000454577	ENSG00000244627	RP3-449O17.1
ENST00000454123	ENSG00000229955	RP1-5O6.4
ENST00000433230	ENSG00000228620	RP3-434P1.6
ENST00000303592	ENSG00000168135	KCNJ4
ENST00000216014	ENSG00000100196	KDELR3
ENST00000409006	ENSG00000100196	KDELR3
ENST00000471268	ENSG00000100196	KDELR3
ENST00000396821	ENSG00000100201	DDX17
ENST00000431312	ENSG00000100201	DDX17
ENST00000216019	ENSG00000100201	DDX17
ENST00000403230	ENSG00000100201	DDX17
ENST00000475004	ENSG00000100201	DDX17
ENST00000432525	ENSG00000100201	DDX17
ENST00000497196	ENSG00000100201	DDX17
ENST00000477112	ENSG00000100201	DDX17
ENST00000467279	ENSG00000100201	DDX17
ENST00000479734	ENSG00000100201	DDX17
ENST00000216024	ENSG00000100206	DMC1
ENST00000428462	ENSG00000100206	DMC1
ENST00000439567	ENSG00000100206	DMC1
ENST00000616615	ENSG00000100206	DMC1
ENST00000478820	ENSG00000100206	DMC1
ENST00000415483	ENSG00000100206	DMC1
ENST00000464842	ENSG00000100206	DMC1
ENST00000446147	ENSG00000224279	RP1-199H16.6
ENST00000535113	ENSG00000184949	FAM227A
ENST00000543828	ENSG00000184949	FAM227A
ENST00000355830	ENSG00000184949	FAM227A
ENST00000540952	ENSG00000184949	FAM227A
ENST00000544346	ENSG00000184949	FAM227A
ENST00000541689	ENSG00000184949	FAM227A
ENST00000543295	ENSG00000184949	FAM227A
ENST00000608409	ENSG00000184949	FAM227A
ENST00000424706	ENSG00000184949	FAM227A
ENST00000484582	ENSG00000184949	FAM227A
ENST00000490082	ENSG00000184949	FAM227A
ENST00000475924	ENSG00000100211	CBY1
ENST00000485501	ENSG00000100211	CBY1
ENST00000411557	ENSG00000100211	CBY1
ENST00000396811	ENSG00000100211	CBY1
ENST00000216029	ENSG00000100211	CBY1
ENST00000492537	ENSG00000100211	CBY1
ENST00000492576	ENSG00000100211	CBY1
ENST00000416285	ENSG00000100211	CBY1
ENST00000489847	ENSG00000100211	CBY1
ENST00000619293	ENSG00000100211	CBY1
ENST00000467118	ENSG00000100211	CBY1
ENST00000423346	ENSG00000230912	RP3-508I15.10
ENST00000431924	ENSG00000228274	RP3-508I15.9
ENST00000422408	ENSG00000228274	RP3-508I15.9
ENST00000444381	ENSG00000228274	RP3-508I15.9
ENST00000412067	ENSG00000228274	RP3-508I15.9
ENST00000216034	ENSG00000100216	TOMM22
ENST00000492561	ENSG00000100216	TOMM22
ENST00000216039	ENSG00000100221	JOSD1
ENST00000545590	ENSG00000100221	JOSD1
ENST00000482442	ENSG00000100221	JOSD1
ENST00000427389	ENSG00000100221	JOSD1
ENST00000412832	ENSG00000100221	JOSD1
ENST00000417712	ENSG00000100221	JOSD1
ENST00000456626	ENSG00000100221	JOSD1
ENST00000462610	ENSG00000100221	JOSD1
ENST00000490169	ENSG00000100221	JOSD1
ENST00000493939	ENSG00000100221	JOSD1
ENST00000216044	ENSG00000100226	GTPBP1
ENST00000484657	ENSG00000100226	GTPBP1
ENST00000418601	ENSG00000100226	GTPBP1
ENST00000461428	ENSG00000100226	GTPBP1
ENST00000488787	ENSG00000100226	GTPBP1
ENST00000470836	ENSG00000100226	GTPBP1
ENST00000460605	ENSG00000100226	GTPBP1
ENST00000475959	ENSG00000100226	GTPBP1
ENST00000458073	ENSG00000100226	GTPBP1
ENST00000462332	ENSG00000100226	GTPBP1
ENST00000484971	ENSG00000100226	GTPBP1
ENST00000487538	ENSG00000100226	GTPBP1
ENST00000489527	ENSG00000100226	GTPBP1
ENST00000418695	ENSG00000229598	PRDX3P1
ENST00000405510	ENSG00000100242	SUN2
ENST00000405018	ENSG00000100242	SUN2
ENST00000406622	ENSG00000100242	SUN2
ENST00000455125	ENSG00000100242	SUN2
ENST00000470642	ENSG00000100242	SUN2
ENST00000477262	ENSG00000100242	SUN2
ENST00000469086	ENSG00000100242	SUN2
ENST00000464202	ENSG00000100242	SUN2
ENST00000430185	ENSG00000100242	SUN2
ENST00000438058	ENSG00000100242	SUN2
ENST00000456894	ENSG00000100242	SUN2
ENST00000480307	ENSG00000100242	SUN2
ENST00000420859	ENSG00000100242	SUN2
ENST00000452294	ENSG00000100242	SUN2
ENST00000494273	ENSG00000100242	SUN2
ENST00000433561	ENSG00000100242	SUN2
ENST00000417332	ENSG00000100242	SUN2
ENST00000439339	ENSG00000100242	SUN2
ENST00000420118	ENSG00000244491	RP3-508I15.18
ENST00000418803	ENSG00000230149	RP3-508I15.19
ENST00000609428	ENSG00000273096	RP3-508I15.20
ENST00000416406	ENSG00000225450	RP3-508I15.14
ENST00000609212	ENSG00000272669	RP3-508I15.21
ENST00000607991	ENSG00000273076	RP3-508I15.22
ENST00000216068	ENSG00000100246	DNAL4
ENST00000486019	ENSG00000100246	DNAL4
ENST00000406199	ENSG00000100246	DNAL4
ENST00000475512	ENSG00000100246	DNAL4
ENST00000333039	ENSG00000221890	NPTXR
ENST00000407418	ENSG00000183741	CBX6
ENST00000216083	ENSG00000183741	CBX6
ENST00000469420	ENSG00000183741	CBX6
ENST00000450216	ENSG00000235209	CTA-150C2.13
ENST00000495988	ENSG00000128383	APOBEC3A
ENST00000402255	ENSG00000128383	APOBEC3A
ENST00000488758	ENSG00000128383	APOBEC3A
ENST00000249116	ENSG00000128383	APOBEC3A
ENST00000618553	ENSG00000128383	APOBEC3A
ENST00000407298	ENSG00000179750	APOBEC3B
ENST00000402182	ENSG00000179750	APOBEC3B
ENST00000335760	ENSG00000179750	APOBEC3B
ENST00000333467	ENSG00000179750	APOBEC3B
ENST00000513758	ENSG00000249310	APOBEC3B-AS1
ENST00000361441	ENSG00000244509	APOBEC3C
ENST00000428892	ENSG00000244509	APOBEC3C
ENST00000381568	ENSG00000243811	APOBEC3D
ENST00000216099	ENSG00000243811	APOBEC3D
ENST00000427494	ENSG00000243811	APOBEC3D
ENST00000622217	ENSG00000243811	APOBEC3D
ENST00000491387	ENSG00000128394	APOBEC3F
ENST00000308521	ENSG00000128394	APOBEC3F
ENST00000381565	ENSG00000128394	APOBEC3F
ENST00000476513	ENSG00000128394	APOBEC3F
ENST00000452957	ENSG00000239713	APOBEC3G
ENST00000407997	ENSG00000239713	APOBEC3G
ENST00000463934	ENSG00000239713	APOBEC3G
ENST00000480000	ENSG00000239713	APOBEC3G
ENST00000461827	ENSG00000239713	APOBEC3G
ENST00000486357	ENSG00000239713	APOBEC3G
ENST00000494150	ENSG00000239713	APOBEC3G
ENST00000481958	ENSG00000239713	APOBEC3G
ENST00000558766	ENSG00000259421	CTA-150C2.20
ENST00000560933	ENSG00000225720	RP4-742C19.12
ENST00000424436	ENSG00000225720	RP4-742C19.12
ENST00000348946	ENSG00000100298	APOBEC3H
ENST00000613677	ENSG00000100298	APOBEC3H
ENST00000421988	ENSG00000100298	APOBEC3H
ENST00000474235	ENSG00000100298	APOBEC3H
ENST00000401756	ENSG00000100298	APOBEC3H
ENST00000442487	ENSG00000100298	APOBEC3H
ENST00000613996	ENSG00000100298	APOBEC3H
ENST00000475962	ENSG00000100307	CBX7
ENST00000216133	ENSG00000100307	CBX7
ENST00000401405	ENSG00000100307	CBX7
ENST00000490741	ENSG00000100307	CBX7
ENST00000434260	ENSG00000100307	CBX7
ENST00000477827	ENSG00000100307	CBX7
ENST00000482294	ENSG00000100307	CBX7
ENST00000414780	ENSG00000226024	COX5BP7
ENST00000624656	ENSG00000279833	RP4-742C19.13
ENST00000441207	ENSG00000227009	FUNDC2P4
ENST00000331163	ENSG00000100311	PDGFB
ENST00000381551	ENSG00000100311	PDGFB
ENST00000455790	ENSG00000100311	PDGFB
ENST00000440375	ENSG00000100311	PDGFB
ENST00000434516	ENSG00000224794	RP3-333H23.8
ENST00000401609	ENSG00000100316	RPL3
ENST00000464182	ENSG00000100316	RPL3
ENST00000473638	ENSG00000100316	RPL3
ENST00000216146	ENSG00000100316	RPL3
ENST00000465618	ENSG00000100316	RPL3
ENST00000467105	ENSG00000100316	RPL3
ENST00000402527	ENSG00000100316	RPL3
ENST00000481985	ENSG00000100316	RPL3
ENST00000471290	ENSG00000100316	RPL3
ENST00000453303	ENSG00000100316	RPL3
ENST00000484358	ENSG00000100316	RPL3
ENST00000427905	ENSG00000100316	RPL3
ENST00000420536	ENSG00000100316	RPL3
ENST00000484615	ENSG00000100316	RPL3
ENST00000460589	ENSG00000100316	RPL3
ENST00000461967	ENSG00000100316	RPL3
ENST00000498462	ENSG00000100316	RPL3
ENST00000459859	ENSG00000100316	RPL3
ENST00000386745	ENSG00000209480	SNORD83B
ENST00000386747	ENSG00000209482	SNORD83A
ENST00000583861	ENSG00000263764	SNORD43
ENST00000318801	ENSG00000100321	SYNGR1
ENST00000216155	ENSG00000100321	SYNGR1
ENST00000415332	ENSG00000100321	SYNGR1
ENST00000406293	ENSG00000100321	SYNGR1
ENST00000328933	ENSG00000100321	SYNGR1
ENST00000489206	ENSG00000100321	SYNGR1
ENST00000381535	ENSG00000100321	SYNGR1
ENST00000623458	ENSG00000280216	RP3-333H23.9
ENST00000216160	ENSG00000100324	TAB1
ENST00000473613	ENSG00000100324	TAB1
ENST00000331454	ENSG00000100324	TAB1
ENST00000461775	ENSG00000100324	TAB1
ENST00000490819	ENSG00000100324	TAB1
ENST00000473491	ENSG00000100324	TAB1
ENST00000488859	ENSG00000100324	TAB1
ENST00000341184	ENSG00000128268	MGAT3
ENST00000429402	ENSG00000128268	MGAT3
ENST00000418314	ENSG00000128268	MGAT3
ENST00000432239	ENSG00000227188	MGAT3-AS1
ENST00000464629	ENSG00000100335	MIEF1
ENST00000402881	ENSG00000100335	MIEF1
ENST00000467866	ENSG00000100335	MIEF1
ENST00000465564	ENSG00000100335	MIEF1
ENST00000489792	ENSG00000100335	MIEF1
ENST00000478342	ENSG00000100335	MIEF1
ENST00000481746	ENSG00000100335	MIEF1
ENST00000433117	ENSG00000100335	MIEF1
ENST00000325301	ENSG00000100335	MIEF1
ENST00000494219	ENSG00000100335	MIEF1
ENST00000404569	ENSG00000100335	MIEF1
ENST00000434364	ENSG00000100335	MIEF1
ENST00000428069	ENSG00000100335	MIEF1
ENST00000479514	ENSG00000100335	MIEF1
ENST00000637854	ENSG00000100335	MIEF1
ENST00000404241	ENSG00000128272	ATF4
ENST00000337304	ENSG00000128272	ATF4
ENST00000396680	ENSG00000128272	ATF4
ENST00000334678	ENSG00000187051	RPS19BP1
ENST00000488602	ENSG00000187051	RPS19BP1
ENST00000420879	ENSG00000187051	RPS19BP1
ENST00000459956	ENSG00000187051	RPS19BP1
ENST00000491966	ENSG00000187051	RPS19BP1
ENST00000472291	ENSG00000187051	RPS19BP1
ENST00000407673	ENSG00000100346	CACNA1I
ENST00000401624	ENSG00000100346	CACNA1I
ENST00000404898	ENSG00000100346	CACNA1I
ENST00000402142	ENSG00000100346	CACNA1I
ENST00000471970	ENSG00000100346	CACNA1I
ENST00000325157	ENSG00000176177	ENTHD1
ENST00000490326	ENSG00000176177	ENTHD1
ENST00000458183	ENSG00000235647	RP1-172B20.6
ENST00000459176	ENSG00000238875	RN7SKP210
ENST00000435169	ENSG00000226085	UQCRFS1P1
ENST00000344138	ENSG00000100351	GRAP2
ENST00000420971	ENSG00000100351	GRAP2
ENST00000478445	ENSG00000100351	GRAP2
ENST00000461082	ENSG00000100351	GRAP2
ENST00000407075	ENSG00000100351	GRAP2
ENST00000481263	ENSG00000100351	GRAP2
ENST00000460449	ENSG00000100351	GRAP2
ENST00000424496	ENSG00000225528	RP3-370M22.8
ENST00000634896	ENSG00000225528	RP3-370M22.8
ENST00000333407	ENSG00000133477	FAM83F
ENST00000488874	ENSG00000133477	FAM83F
ENST00000473717	ENSG00000133477	FAM83F
ENST00000569912	ENSG00000261202	RP3-496C20.1
ENST00000441751	ENSG00000100354	TNRC6B
ENST00000301923	ENSG00000100354	TNRC6B
ENST00000402203	ENSG00000100354	TNRC6B
ENST00000489500	ENSG00000100354	TNRC6B
ENST00000454349	ENSG00000100354	TNRC6B
ENST00000335727	ENSG00000100354	TNRC6B
ENST00000446273	ENSG00000100354	TNRC6B
ENST00000497559	ENSG00000100354	TNRC6B
ENST00000467658	ENSG00000100354	TNRC6B
ENST00000449200	ENSG00000228599	RPL7P52
ENST00000623632	ENSG00000239900	ADSL
ENST00000623063	ENSG00000239900	ADSL
ENST00000342312	ENSG00000239900	ADSL
ENST00000636714	ENSG00000239900	ADSL
ENST00000466863	ENSG00000239900	ADSL
ENST00000624503	ENSG00000239900	ADSL
ENST00000637669	ENSG00000239900	ADSL
ENST00000216194	ENSG00000239900	ADSL
ENST00000477111	ENSG00000239900	ADSL
ENST00000623978	ENSG00000239900	ADSL
ENST00000636265	ENSG00000239900	ADSL
ENST00000623287	ENSG00000239900	ADSL
ENST00000624474	ENSG00000239900	ADSL
ENST00000637666	ENSG00000239900	ADSL
ENST00000636124	ENSG00000239900	ADSL
ENST00000638161	ENSG00000239900	ADSL
ENST00000636433	ENSG00000239900	ADSL
ENST00000625194	ENSG00000239900	ADSL
ENST00000480775	ENSG00000239900	ADSL
ENST00000623387	ENSG00000239900	ADSL
ENST00000423176	ENSG00000239900	ADSL
ENST00000624027	ENSG00000239900	ADSL
ENST00000498234	ENSG00000239900	ADSL
ENST00000457767	ENSG00000100359	SGSM3
ENST00000248929	ENSG00000100359	SGSM3
ENST00000485962	ENSG00000100359	SGSM3
ENST00000478085	ENSG00000100359	SGSM3
ENST00000480830	ENSG00000100359	SGSM3
ENST00000481408	ENSG00000100359	SGSM3
ENST00000481028	ENSG00000100359	SGSM3
ENST00000470518	ENSG00000100359	SGSM3
ENST00000467915	ENSG00000100359	SGSM3
ENST00000427834	ENSG00000100359	SGSM3
ENST00000469719	ENSG00000100359	SGSM3
ENST00000462457	ENSG00000100359	SGSM3
ENST00000417424	ENSG00000100359	SGSM3
ENST00000414261	ENSG00000229999	RP5-1042K10.10
ENST00000607915	ENSG00000229999	RP5-1042K10.10
ENST00000608572	ENSG00000229999	RP5-1042K10.10
ENST00000355630	ENSG00000196588	MKL1
ENST00000396617	ENSG00000196588	MKL1
ENST00000614754	ENSG00000196588	MKL1
ENST00000620651	ENSG00000196588	MKL1
ENST00000618196	ENSG00000196588	MKL1
ENST00000402042	ENSG00000196588	MKL1
ENST00000407029	ENSG00000196588	MKL1
ENST00000618417	ENSG00000196588	MKL1
ENST00000477468	ENSG00000196588	MKL1
ENST00000402630	ENSG00000196588	MKL1
ENST00000422851	ENSG00000196588	MKL1
ENST00000463769	ENSG00000196588	MKL1
ENST00000466278	ENSG00000196588	MKL1
ENST00000609279	ENSG00000272834	RP5-1042K10.13
ENST00000442557	ENSG00000227413	RP5-1042K10.12
ENST00000417123	ENSG00000232564	RP4-591N18.2
ENST00000312310	ENSG00000172912	COX6B1P3
ENST00000438116	ENSG00000230071	RPL4P6
ENST00000442317	ENSG00000231907	GAPDHP37
ENST00000249016	ENSG00000128285	MCHR1
ENST00000498400	ENSG00000128285	MCHR1
ENST00000381433	ENSG00000128285	MCHR1
ENST00000465662	ENSG00000128285	MCHR1
ENST00000263255	ENSG00000100372	SLC25A17
ENST00000491545	ENSG00000100372	SLC25A17
ENST00000435456	ENSG00000100372	SLC25A17
ENST00000544408	ENSG00000100372	SLC25A17
ENST00000402844	ENSG00000100372	SLC25A17
ENST00000447566	ENSG00000100372	SLC25A17
ENST00000420970	ENSG00000100372	SLC25A17
ENST00000430221	ENSG00000100372	SLC25A17
ENST00000427084	ENSG00000100372	SLC25A17
ENST00000458600	ENSG00000100372	SLC25A17
ENST00000443810	ENSG00000100372	SLC25A17
ENST00000412879	ENSG00000100372	SLC25A17
ENST00000426396	ENSG00000100372	SLC25A17
ENST00000434193	ENSG00000100372	SLC25A17
ENST00000478550	ENSG00000100372	SLC25A17
ENST00000449676	ENSG00000100372	SLC25A17
ENST00000434185	ENSG00000100372	SLC25A17
ENST00000424746	ENSG00000230769	RP3-408N23.4
ENST00000441314	ENSG00000233603	JTBP1
ENST00000584704	ENSG00000266594	MIR4766
ENST00000216218	ENSG00000100380	ST13
ENST00000620312	ENSG00000100380	ST13
ENST00000480048	ENSG00000100380	ST13
ENST00000455824	ENSG00000100380	ST13
ENST00000413424	ENSG00000100380	ST13
ENST00000411695	ENSG00000100380	ST13
ENST00000495652	ENSG00000100380	ST13
ENST00000417688	ENSG00000196236	XPNPEP3
ENST00000482652	ENSG00000196236	XPNPEP3
ENST00000357137	ENSG00000196236	XPNPEP3
ENST00000614001	ENSG00000196236	XPNPEP3
ENST00000428799	ENSG00000196236	XPNPEP3
ENST00000465258	ENSG00000196236	XPNPEP3
ENST00000307221	ENSG00000172404	DNAJB7
ENST00000616394	ENSG00000273979	Metazoa_SRP
ENST00000363813	ENSG00000200683	RNU6-379P
ENST00000476110	ENSG00000100387	RBX1
ENST00000216225	ENSG00000100387	RBX1
ENST00000467617	ENSG00000100387	RBX1
ENST00000410766	ENSG00000222698	Y_RNA
ENST00000418783	ENSG00000237214	RP11-12M9.3
ENST00000362645	ENSG00000199515	Y_RNA
ENST00000423293	ENSG00000213857	RP11-12M9.4
ENST00000263253	ENSG00000100393	EP300
ENST00000408233	ENSG00000100393	EP300
ENST00000637592	ENSG00000100393	EP300
ENST00000634787	ENSG00000100393	EP300
ENST00000634860	ENSG00000100393	EP300
ENST00000634690	ENSG00000100393	EP300
ENST00000634728	ENSG00000100393	EP300
ENST00000635538	ENSG00000100393	EP300
ENST00000634422	ENSG00000100393	EP300
ENST00000635691	ENSG00000100393	EP300
ENST00000635552	ENSG00000100393	EP300
ENST00000635584	ENSG00000100393	EP300
ENST00000635083	ENSG00000100393	EP300
ENST00000517050	ENSG00000252859	RNU6-375P
ENST00000415054	ENSG00000232754	RP1-85F18.6
ENST00000420537	ENSG00000231993	EP300-AS1
ENST00000452297	ENSG00000215771	LRRC37A14P
ENST00000216237	ENSG00000100395	L3MBTL2
ENST00000481902	ENSG00000100395	L3MBTL2
ENST00000489136	ENSG00000100395	L3MBTL2
ENST00000466589	ENSG00000100395	L3MBTL2
ENST00000453659	ENSG00000100395	L3MBTL2
ENST00000479978	ENSG00000100395	L3MBTL2
ENST00000452106	ENSG00000100395	L3MBTL2
ENST00000449635	ENSG00000100395	L3MBTL2
ENST00000450939	ENSG00000100395	L3MBTL2
ENST00000441316	ENSG00000235513	RP4-756G23.5
ENST00000451176	ENSG00000235513	RP4-756G23.5
ENST00000417999	ENSG00000100399	CHADL
ENST00000216241	ENSG00000100399	CHADL
ENST00000455425	ENSG00000100399	CHADL
ENST00000405486	ENSG00000100401	RANGAP1
ENST00000356244	ENSG00000100401	RANGAP1
ENST00000455915	ENSG00000100401	RANGAP1
ENST00000446258	ENSG00000100401	RANGAP1
ENST00000452543	ENSG00000100401	RANGAP1
ENST00000418067	ENSG00000100401	RANGAP1
ENST00000422838	ENSG00000100401	RANGAP1
ENST00000613185	ENSG00000274552	MIR6889
ENST00000352645	ENSG00000100403	ZC3H7B
ENST00000486331	ENSG00000100403	ZC3H7B
ENST00000406644	ENSG00000167074	TEF
ENST00000266304	ENSG00000167074	TEF
ENST00000413942	ENSG00000167074	TEF
ENST00000362995	ENSG00000199865	RNU6-495P
ENST00000609612	ENSG00000273424	CTA-223H9.9
ENST00000327492	ENSG00000183864	TOB2
ENST00000434408	ENSG00000183864	TOB2
ENST00000216252	ENSG00000100410	PHF5A
ENST00000459687	ENSG00000100410	PHF5A
ENST00000491254	ENSG00000100410	PHF5A
ENST00000216254	ENSG00000100412	ACO2
ENST00000396512	ENSG00000100412	ACO2
ENST00000471094	ENSG00000100412	ACO2
ENST00000482208	ENSG00000100412	ACO2
ENST00000478010	ENSG00000100412	ACO2
ENST00000481310	ENSG00000100412	ACO2
ENST00000466237	ENSG00000100412	ACO2
ENST00000396504	ENSG00000100413	POLR3H
ENST00000355209	ENSG00000100413	POLR3H
ENST00000337566	ENSG00000100413	POLR3H
ENST00000431534	ENSG00000100413	POLR3H
ENST00000432789	ENSG00000100413	POLR3H
ENST00000407461	ENSG00000100413	POLR3H
ENST00000442616	ENSG00000100413	POLR3H
ENST00000420561	ENSG00000100413	POLR3H
ENST00000483837	ENSG00000100413	POLR3H
ENST00000306149	ENSG00000172346	CSDC2
ENST00000460790	ENSG00000172346	CSDC2
ENST00000216259	ENSG00000100417	PMM1
ENST00000463617	ENSG00000100417	PMM1
