task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
755	89/45cc43	13455	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:59:53.431	26.2s	24s	178.6%	2.8 GB	34.6 GB	534.4 MB	1.1 MB
756	1f/b3b385	4787	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:56:51.597	10.5s	9s	248.1%	1.2 GB	34.6 GB	161.6 MB	1.1 MB
752	e9/fd0a3a	16186	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 13:00:46.406	25.2s	24s	188.6%	2.7 GB	34.7 GB	375.8 MB	1.1 MB
760	04/3a24c3	26805	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:57:27.073	27.5s	22s	195.3%	1.2 GB	8 GB	948.6 MB	1.1 MB
759	e2/b02c57	10757	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:56:59.556	27.5s	22s	182.8%	837.8 MB	8 GB	566.3 MB	1 MB
761	29/f0843d	27148	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:57:28.009	27.3s	21s	170.9%	835.6 MB	8 GB	641 MB	953.7 KB
769	ac/8fb5e9	26987	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:23.300	31.4s	24s	182.2%	819.5 MB	8 GB	962 MB	1 MB
765	c1/1dcefa	10612	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:57:54.419	29.7s	25s	183.8%	1.5 GB	8.1 GB	1.4 GB	1 MB
766	6a/73e267	10781	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:57:54.980	28.1s	23s	184.2%	860.7 MB	8 GB	646.1 MB	965.9 KB
770	b9/8cf8b6	17464	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:04.422	23.3s	20s	228.6%	674.8 MB	8 GB	735.9 MB	1008.7 KB
772	69/7be5a0	27470	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:24.454	29.9s	23s	182.0%	976.2 MB	8 GB	579.5 MB	1.1 MB
764	87/f19816	10571	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:57:54.312	29s	23s	180.8%	644.8 MB	8 GB	819.8 MB	948.8 KB
777	7c/3d3a7d	27369	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:24.108	30s	24s	181.2%	935 MB	8.1 GB	1.4 GB	1022.1 KB
778	b7/dce830	25485	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:20.830	33.7s	25s	188.1%	1 GB	8 GB	1.7 GB	989.6 KB
742	6e/a88eb5	29204	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:53:36.984	32.1s	30s	173.6%	3 GB	34.7 GB	390.2 MB	1.1 MB
739	e5/207d22	10268	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:58:39.015	33.2s	32s	161.6%	2.8 GB	34.7 GB	669.7 MB	1.1 MB
738	e7/2b2b84	20760	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:51:04.513	35.6s	34s	160.3%	3.1 GB	34.6 GB	500.1 MB	1.1 MB
722	b4/55c6db	8464	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (UHRRep2)	CACHED	0	2025-07-22 12:39:26.402	16s	14s	201.4%	1.2 GB	14.6 GB	238.1 MB	879.8 KB
735	6d/c349f2	6035	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:57:02.119	40.6s	39s	149.4%	2.7 GB	34.7 GB	393.2 MB	1.1 MB
741	0a/2e0610	27782	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:53:06.574	30.4s	29s	169.6%	2.8 GB	34.6 GB	558.3 MB	1.1 MB
744	9c/2de0b0	1267	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:55:11.814	1m 10s	1m 9s	203.9%	3 GB	34.7 GB	615.7 MB	1.2 MB
736	4d/0f0c31	11843	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:59:12.204	41.2s	40s	150.7%	2.6 GB	34.7 GB	329.7 MB	1.1 MB
745	d5/3f7764	7567	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:57:42.762	29.4s	28s	178.9%	2.4 GB	34.6 GB	491.9 MB	1.1 MB
782	dd/8b2b89	9839	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (UHRRep2)	CACHED	0	2025-07-22 12:39:43.359	2.2s	0ms	1176.8%	3.1 MB	4.3 MB	281.7 KB	24.8 KB
751	e8/402013	23560	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:51:40.163	27.2s	25s	184.4%	2.5 GB	34.7 GB	331.5 MB	1.1 MB
763	f4/b319a7	27648	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:25.379	29.8s	24s	184.2%	1 GB	8.1 GB	1.3 GB	994.6 KB
762	87/87157f	10350	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:57:53.359	32.2s	26s	196.5%	1.8 GB	8 GB	1.4 GB	999.3 KB
768	81/a93c74	27707	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:25.518	29.4s	24s	199.2%	648.4 MB	8 GB	815.9 MB	1.1 MB
776	79/3bf932	10895	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:57:55.432	29s	26s	194.3%	734.7 MB	8 GB	1.4 GB	938.5 KB
773	a7/91e575	10840	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:57:55.273	30.4s	27s	197.6%	1.6 GB	8 GB	1.4 GB	948.1 KB
775	5d/557045	27546	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:24.659	28.5s	23s	177.5%	876.5 MB	8.1 GB	579.4 MB	913.2 KB
774	d2/a636e2	26761	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:23.129	28.4s	22s	184.8%	948.6 MB	8 GB	455.7 MB	993 KB
767	33/1fb855	27823	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:25.671	34.5s	30s	193.7%	1.3 GB	8.2 GB	717.7 MB	7.3 MB
779	5e/60466d	25605	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:58:21.306	28.1s	19s	189.4%	450.4 MB	8 GB	210 MB	845.6 KB
771	87/72e82e	10725	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep1)	CACHED	0	2025-07-22 11:57:54.822	29.8s	26s	183.1%	816.8 MB	8 GB	1.3 GB	943.4 KB
746	35/d412c2	30638	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:54:09.080	32.1s	29s	182.9%	3 GB	34.7 GB	661.9 MB	1.1 MB
747	38/4e4598	26360	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:52:36.825	29.7s	29s	177.4%	5.2 GB	34.7 GB	453.7 MB	1.1 MB
749	06/f68f42	24932	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:52:07.367	29.5s	28s	187.5%	3 GB	34.7 GB	606 MB	1.1 MB
750	ce/3a4e5f	14833	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 13:00:19.587	26.8s	25s	179.2%	2.6 GB	34.6 GB	371.3 MB	1.1 MB
748	0c/0c30d6	3271	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:56:22.198	29.4s	27s	180.2%	2.5 GB	34.7 GB	344.2 MB	1.1 MB
785	ab/2dbad4	23469	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:ENSEMBLVEP_VEP (UHRRep2)	CACHED	0	2025-07-22 13:13:09.983	13s	12s	289.9%	1.1 GB	1.2 GB	463.8 MB	8.1 MB
788	37/038e1a	27829	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:TABIX_TABIX (UHRRep2)	CACHED	0	2025-07-22 13:13:23.998	1.4s	0ms	62.1%	7.7 MB	218 MB	562.9 KB	16.4 KB
784	a6/b57085	9852	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (UHRRep2)	CACHED	0	2025-07-22 12:39:43.369	3.7s	0ms	67.1%	10.9 MB	29.8 MB	210.8 KB	2.7 KB
781	85/d945ad	9865	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (UHRRep2)	CACHED	0	2025-07-22 12:39:43.376	2.9s	0ms	73.3%	12.9 MB	31.4 MB	210.8 KB	24.2 KB
783	a9/a986b9	9889	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (UHRRep2)	CACHED	0	2025-07-22 12:39:43.385	3.5s	0ms	89.6%	13.2 MB	31.6 MB	210.8 KB	2.6 KB
787	1c/025a39	22646	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 13:02:59.588	7.2s	6s	291.7%	415 MB	8 GB	96.9 MB	849.7 KB
786	96/827c08	27979	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (HBRRep1)	CACHED	0	2025-07-22 12:01:19.209	25.3s	19s	108.5%	1.8 GB	1.9 GB	7.1 GB	7.3 MB
790	e3/6c30a6	13503	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (HBRRep1)	CACHED	0	2025-07-22 12:01:51.473	5s	0ms	71.6%	3.1 MB	4.3 MB	7.5 MB	5.5 KB
791	4d/7cf51c	25549	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (HBRRep1)	CACHED	0	2025-07-22 12:02:11.398	15.8s	12s	101.8%	474.4 MB	548.2 MB	5.9 GB	341.1 KB
793	b6/1d6434	25950	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (HBRRep1)	CACHED	0	2025-07-22 12:02:12.853	53.1s	51s	99.5%	2.1 GB	2.1 GB	4.7 GB	26.3 MB
789	a7/ef18b7	24401	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (HBRRep3)	CACHED	0	2025-07-22 13:03:07.748	14.9s	13.6s	348.0%	1.2 GB	26.2 GB	268.9 MB	21.1 MB
780	04/352e03	31845	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (UHRRep1)	CACHED	0	2025-07-22 13:13:36.373	15.9s	14s	197.3%	1.2 GB	14.6 GB	229.1 MB	900.5 KB
820	79/364c4e	3980	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (UHRRep1)	CACHED	0	2025-07-22 13:13:53.262	2.1s	0ms	958.3%	3.2 MB	4.3 MB	303.3 KB	30.1 KB
805	1b/5d767c	3647	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:13:21.928	29.9s	29s	180.2%	3 GB	34.7 GB	659.4 MB	1.1 MB
801	46/6ed054	15099	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:17:00.405	29.9s	28s	176.7%	3.1 GB	34.7 GB	636.1 MB	1.1 MB
806	e3/bdcb3d	18071	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:18:10.181	28s	27s	177.6%	2.6 GB	34.7 GB	446.2 MB	1.1 MB
807	4b/190042	1978	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:22:13.361	30.9s	27s	180.0%	2.4 GB	34.9 GB	501.7 MB	1.1 MB
803	34/cdc828	28656	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:20:33.273	1m 8s	1m 6s	200.7%	3.4 GB	35 GB	774.6 MB	1.2 MB
814	c1/8871b9	9098	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:24:26.400	30.2s	25s	180.2%	2.8 GB	34.6 GB	895.2 MB	1.1 MB
797	88/d6d32c	15980	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:05:38.727	36.2s	35s	152.2%	2.8 GB	34.6 GB	486.5 MB	1.1 MB
808	e1/0c55d1	21196	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:19:05.550	28.1s	26s	188.8%	2.7 GB	34.7 GB	376.5 MB	1.1 MB
798	9c/e07dd1	9391	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:15:13.794	31.9s	30s	166.2%	3 GB	34.7 GB	632.6 MB	1.1 MB
810	28/d729f2	6372	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:23:42.924	32s	26s	186.0%	2.5 GB	34.7 GB	329.5 MB	1.1 MB
813	59/e38192	3523	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:22:44.264	29.8s	25s	194.8%	3 GB	34.7 GB	938.6 MB	1.1 MB
802	ff/eed1ca	5030	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:13:51.822	27.8s	27s	174.8%	2.4 GB	34.6 GB	410.9 MB	1.1 MB
804	a2/64e128	7882	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:14:45.080	28.7s	27s	169.6%	2.7 GB	34.7 GB	487.3 MB	1.1 MB
811	fa/f10eff	5045	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:23:14.097	28.8s	23s	184.1%	2.8 GB	34.7 GB	370.3 MB	1.1 MB
800	d4/541894	581	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:21:40.988	32.4s	30s	160.9%	3 GB	34.6 GB	558.3 MB	1.1 MB
812	96/2067ac	12431	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:16:24.156	26.4s	25s	185.8%	2.9 GB	34.7 GB	632.6 MB	1.1 MB
809	91/e610bb	19637	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:18:38.231	27.3s	26s	181.8%	2.8 GB	35 GB	494.8 MB	1.1 MB
796	e5/31ca8b	30893	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:11:01.715	38.7s	37s	153.2%	2.9 GB	34.7 GB	560.5 MB	1.1 MB
815	db/b124b9	7887	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:24:14.942	11.5s	8s	250.9%	1.3 GB	34.6 GB	161.6 MB	1.1 MB
821	45/4889a6	8327	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:ENSEMBLVEP_VEP (UHRRep1)	CACHED	0	2025-07-22 13:14:07.554	11.1s	9s	340.0%	1.1 GB	1.2 GB	479 MB	8.7 MB
822	13/a7914b	10806	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:TABIX_TABIX (UHRRep1)	CACHED	0	2025-07-22 13:14:18.660	1.3s	0ms	78.3%	7.5 MB	218 MB	595.9 KB	14.7 KB
818	a4/7863b4	4008	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (UHRRep1)	CACHED	0	2025-07-22 13:13:53.280	3.8s	0ms	78.0%	13.2 MB	31.6 MB	232.4 KB	2.6 KB
795	ea/eef10a	16485	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:17:30.335	39.8s	39s	149.5%	2.8 GB	34.7 GB	393.2 MB	1.1 MB
819	bf/b88fb6	3990	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (UHRRep1)	CACHED	0	2025-07-22 13:13:53.271	3s	0ms	54.1%	13.3 MB	31.6 MB	232.4 KB	30.5 KB
817	84/c03999	4031	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (UHRRep1)	CACHED	0	2025-07-22 13:13:53.288	3.8s	0ms	83.9%	10.2 MB	28.6 MB	232.4 KB	2.7 KB
799	fe/d80424	24148	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:19:59.422	33.8s	32s	162.0%	2.9 GB	34.6 GB	314.1 MB	1.1 MB
823	ec/762e41	10475	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (HBRRep1)	CACHED	0	2025-07-22 12:24:57.585	10.2s	6s	311.4%	414.2 MB	8 GB	96.9 MB	840 KB
816	8c/7a2f5c	26272	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (HBRRep3)	CACHED	0	2025-07-22 13:03:23.620	15.6s	14s	205.0%	1.4 GB	14.5 GB	232.2 MB	871.9 KB
826	24/fe5b45	27801	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (HBRRep3)	CACHED	0	2025-07-22 13:03:40.192	2.1s	0ms	1008.2%	60 MB	2.9 GB	275 KB	22.3 KB
829	55/990a95	5891	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:ENSEMBLVEP_VEP (HBRRep3)	CACHED	0	2025-07-22 13:13:57.310	10.2s	8s	315.5%	1.1 GB	1.2 GB	445.3 MB	7.7 MB
824	3d/b67993	12292	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (HBRRep1)	CACHED	0	2025-07-22 12:25:08.825	20.3s	13.8s	331.5%	1.2 GB	26.2 GB	259.8 MB	21 MB
830	0b/001635	8336	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:TABIX_TABIX (HBRRep3)	CACHED	0	2025-07-22 13:14:07.564	2.4s	0ms	86.5%	7.7 MB	218 MB	522.5 KB	15.1 KB
828	fa/faa940	27814	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (HBRRep3)	CACHED	0	2025-07-22 13:03:40.200	3.3s	0ms	100.8%	12.2 MB	30.5 MB	204.2 KB	2.6 KB
825	60/64214b	27834	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (HBRRep3)	CACHED	0	2025-07-22 13:03:40.206	3.1s	0ms	95.2%	9.8 MB	28.5 MB	204.2 KB	2.7 KB
827	98/bdba3f	27852	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (HBRRep3)	CACHED	0	2025-07-22 13:03:40.215	3.7s	0ms	51.8%	9.6 MB	28.3 MB	204.2 KB	22 KB
831	f0/335bc2	14315	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (HBRRep1)	CACHED	0	2025-07-22 12:25:30.141	16.4s	13s	199.9%	1.1 GB	14.6 GB	223.4 MB	860.7 KB
835	c5/82feb9	16441	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (HBRRep1)	CACHED	0	2025-07-22 12:25:47.552	3.9s	0ms	701.0%	3 MB	4.3 MB	264 KB	20.9 KB
836	36/c0fcb8	31111	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:ENSEMBLVEP_VEP (HBRRep1)	CACHED	0	2025-07-22 13:13:34.740	10.7s	9s	312.6%	1.1 GB	1.1 GB	416.8 MB	7 MB
